review_title,review_description,rating
A moment.,"ANC is not par with Airpods Pro but it is decent for its price. Can filter out all white noises like fan, ac, rain etc. Struggles with people talking. Can be considered a positive if you are in busy environment where you want to be heard when people call you. It can only store one Bluetooth pairing at a time, means you always have to create a new pairing with the next device. There is issues with ear detection, it may pause when taken out of ear but continues playing even when its not back ...",5
Super!,"Expect it to perform like a 6k earbuds and you will not be disappointed.Do not compare it with any earbuds above 10k.*Updated review after usage, Increased 1 Star since we got an update to use low latency mode which is very useful while gaming and audio video sync*What I liked---Good design, looks even better in person.-Build quality is good-Pristine bass.-Mid and Low tones are well balanced.-Call quality is above average.-Features are amazing.-Buds have low battery backup but th...",5
Fabulous!,"Excellent product, I didn't hope for this good. The product is amazing and the sound signature is also good, but there will be disappointment for bass lovers as the bass isn't that punchy but it is fine pumps in whenever you want.Better use the earpods with anc for better sound and I suggest to switch to more bass on app.Regarding app and software, app is clean as paper loved it .There are few bugs too, like disconnecting and right earplug disconnecting and in ear detection and not eq pres...",5
Good,"I pre-ordered this and received this 2 days back. I have used mivi, boat, JBL before. I really felt for 6000 the headphones could have sounded better. The mid and the lows are ok'ish, not great! But high's are really not upto the mark. As per Design, I really love it. It fits perfectly in the ear and connectivity is really well made. It connects automatically as soon as I open the case. No hassles! The box is quite big in size and usb c port is cool. Have talked to people on earphones and n...",3
Not good,"One should definitely avoid this over hyped and expensive low quality ear buds. It has many design built flaws. Would you expect audio lag after paying 6k ? Yes, you get that. One of the bud might get disconnected for no reason. Accidental touch are sensed and intentional ones are ignored. Songs would pause for no reason and you keep on hitting it to get that started again. But eventually have to take out phone and do that from it. You would only be able to connect only one device with it. Ba...",2
Don't waste your money,"I got these headphones hoping for a revolutionary product like oneplus.I was sadly disappointed... The product out of the box worked fine (after 3 returns of defective products ) and I was ok with it... After just one week of usage I found the battery is draining super fast. The earphones last around 2 hours without noise canceling on calls, for music it's around 4 hours. I won't suggest the product to anyone Atleast till they rectify software, batteries and what not. One of my bad purchas...",1
Simply awesome,"UPDATED**PROS : #1) Looks even better than shown here!#2) Sound is AMAZING! (Airpods pro level amazing at this price)#3) Very comfortable in ear and weightless!#4) Gestures are awsm!#5) ANC - Satisfiable #6) Battery - Tbh, not amazing but OK!CONS : Being a new product from a new brand, you might encounter a few bugs.- Stopped working, contacted customer care, they arranged for a pickup so after-sales service is good as well.",5
Just wow!,"Overall a great value for money purchase which is one of the best in this price segment. Detailed review: Comfort - this is one of the biggest plus points, incredible comfort, it nestles beautifully in your ear without you even feeling it's there. Usability and connectivity - pairs and connects seamlessly and the auto detect when taken out of the ear works perfectly wellTouch controls : work very easily and very easy to get used toANC - adequate but not the most powerful. Can elimin...",5
Value-for-money,"Received today which is 2 days before original flipkart delivery schedule. Thanks to flipkart for such a prompt service. Love the unique design and build quality. Definitely stands out from the crowded templatized designed earbuds out there in market.Spoilt owning Sony WH1000 XM3 and Bose headphones, this is a pleasantly surprising package at such a price point. Does well on sound aspect but do not expect it to be exorbitantly good if you want to compare it to established industry leaders, ...",4
Good quality product,"Not everything, but definitely not nothing....Updated Review: 1 week in.... If good ANC is something that you value dearly and will decide your purchase decision, I would suggest you look for something else, as Nothing ear 1s ANC is just satisfactory.Nonetheless, I am happy with my purchase. For INR 5500 what the Nothing ear 1 provides you is...1) Sound - 4.5/52) Comfort - 5/53) Call quality - 4/54) Touch controls - 5/5 These 4 things form the basic necessities for me in a pair of ...",4
Good quality product,"Not everything, but definitely not nothing....Updated Review: 1 week in.... If good ANC is something that you value dearly and will decide your purchase decision, I would suggest you look for something else, as Nothing ear 1s ANC is just satisfactory.Nonetheless, I am happy with my purchase. For INR 5500 what the Nothing ear 1 provides you is...1) Sound - 4.5/52) Comfort - 5/53) Call quality - 4/54) Touch controls - 5/5 These 4 things form the basic necessities for me in a pair of ...",4
Classy product,Went over my expectations. The features are great. Good that NOTHING gave a software update already and hoping for more in case any bugs come up. Bugs are welcome as the company and product are absolutely new in market. Design is sleek and new. Can't really tell if battery is good as of now. But it seems to be 3.5-4/5 for now.,5
Fabulous!,Awesome tws earbuds at the price !!ANC & ENC is also right at the point. Also these pair is very comfy and punchy bass. Just go for it <3,5
Really Nice,Bought this pair of TWS yesterday and the ordering process was smooth. Okish packaging without any bubble wrap which concerned me but the product is safeI'm not a certified reviewer but below are my observation based on 1 day usage1. Hands-on experience was great2. Premium looking case and earphone3. No issue in connecting to my 4 year old OnePlus 54. Their proprietary app is good but has some bugs. Despite connecting the headphones to phone their app is showing not connected5. Fit - ...,4
Utterly Disappointed,"Okay. Will keep this short.Good stuff:Design is really unique, so if you are out her looking for something different this are the ones to go for..well for the time being atleast.Sound is also decent with good clarity and bass when you are streaming movies or listening to music.Battery back up is good runs for around 4 hrs before it runs out. Put it in the charging box for maybe half an hour or so and you are good for the next 2 hrs.It is really light...as in stupidly light..you won't fe...",1
Nice product,I am giving a full detailed review of this nothing ear one... First thing first the sound quality of this product is amazing... I used many ear buds but it was quite impressive... If you listen soft music... Even hard music are good... The noise cancellation is good but it needs more improvement... Same with transparency.... Mic is also avarage... You may face problems with high speed winds... Overall the music quality of this product is amazing... Don't compare with 20k plus pricing earbuds....,4
Terrific purchase,"Best earbuds you can get, stylish design and well build and sound that sounds premium. Pros: 1. Top notch sound quality and you can tweak it with (Nothing ear app) available in Playstore.2. Great build quality and design3. Good noise cancellation4. Supports wireless charging5. Splash proof6. Low latency in games7. Ear detection works well8. Great call quality9. You can update its firmware through the appCons:1. No customised equalizer maybe in future in-app update we will get i...",5
Good choice,"The design is the only thing that is worth spending 6k on. Rest everything is pretty okayish. I found my realme BT wireless earphones performing better that these. The app is still buggy, long way to go for Nothing.",4
Highly recommended,These are the osm ear buds at this price range ANC is good sound quality is good battery backup osm Overall satisfied and best ear buds at this price range Must buy ☺️,5
Delightful,"Firstly the looks of the product is so attractive and fits in the ear very well.1. Don't expect a very well noise cancellation for this price. It is really doing its job well. I will give 4/5 for noise cancellation for its job at this price.2. Low sound. You'll end up raising your media volume while listening to music. Calls are clear tho.3. Bass is decent and not great. High and low Notes can be felt but not so crystal clear.4. Touch sense is recognised very well with triple tap, touch a...",4
Delightful,In this segment this is quite impressive. Well if you are looking for truly ANC then I would suggest you to for upper range. But Carl Pei has put whatever he had to make this. Small detailng that you will notice only one drawback is the case. It's not sturdy which I guess is a must and the sensor sometimes doesn't distinguish between human touch nd pillow. Well that might be resolved by firmware update. Overall it's a go from me,4
Wonderful,"I can see, lot of effort has been put make this piece of gem. The connectivity and battery backup are very good. Sound quality is way better than what I did expect.But bit disappointed with comfort when I wear earbuds, may be I had over expectation ;) Any way.. it's a successful first step to make the user feel ""there is nothing in the ear (no earbuds!) when we use it"". I am excited to see what more you offer in the next model of Nothing earbuds.",5
Worth every penny,"I researched a lot of TWS ranging from 1k to 10k. This is the best deal I found in terms of money and quality. Surely it is one of the best TWS available in the market. ANC is okay but I didn't like the ANC feature as it will appear like your ears are blocked and soon can create a headache. So if you are someone who likes to be light on ears, then please don't look for ANC, you will anyway have to keep it turned OFF.1) Sound quality is great but not as great as KZN pro (ofcourse single driv...",5
Does the job,"They're fine at first Now after like 3 months ,speakers degraded ,Theres a cracking sound from right piece .left one does it too ,but to a lesser degree compared to the right one .Spend your 6K on something else ,this seems to be an experimental product",3
Simply awesome,"Excellent product from Nothing.. Worth for the price, worth the hype. Good packaging. And the sound quality is good.. If you are expecting some high-end experience for sound quality or ANC then this is not the product for you.. But for 6k, you get all the basic needs that is needed for a TWS such as design, build quality, battery life, decent ANC, good sound quality. Hope this helps..!",5
Perfect product!,"I believe that a typical listener, who has tested very few earphones in their life, will be impressed and most likely like these. The sound, functionality, etc. should please you. There is no reason to expect these budget earphones to perform as well as top dogs in the field, but they stand above the rest in their price range - MY OPINIONSound : They are very BASS focused, with crisp notes and the bass is wicked. Oh yeah, and they are extremely loud, like real loud. Big shout out to the lad...",5
Pretty good,"Great value for money purchase in this price segment.PROS:- 1. Sound is amazing, has good balance between bass and treble.2. ANC is average.3. Very comfortable to ear, can wear it for longer duration.4. Build quality is good but one might have to wrap it to prevent scratches. CONS:-1. Case is to large to carry in pocket.2. Battery is average, depends upon ANC.3. Sound leak on volume above 70.",4
Wonderful,"Technical first:Honest and mid range budget customer experience:As most of them are saying the sound is really crisp and rich.Bass is heavy if you put On ANC plus the 'More Bass' EQ from the app.Balanced EQ (default) is crisp and OK for most of the users.For me I like 'more bass' and 'voice' for podcasts.I was lucky enough that I didn't get any bugs while pairing or using it in the first week,Since I got two updates in one week, meaning that they are listening to the community.Everythin...",5
Terrific purchase,"Value for money .I will recommend if you are looking for best TWS ,  better sound quality & ANC in this price range.",5
Must buy!,"Previously I was using OnePlus buds Z, which are optimised for bass. So In got use to the level of bass. When heard Nothing ear 1, I was not happy with the level of bass which I had earlier heard. But I decided to let me burn first, my God they came out as even better the thumpness, low bass(20-50hz) is extremely heavy.1- Bass is lit !2- The mid are good !3- Highs could have been better, but you wont feel it if you haven't heard something of studio quality.4- Battery back-up(buds) is aro...",5
Mind-blowing purchase,Why some people say just this product sounds good... This product sounds  excellent.. i also used airpods pro... I think this is better than airpods pro.. this nothing has got everything in balanced highs mids lows... Aipods are a bit trebelish ... Everyone think apple products are perfect.. but nothing is perfect... ANC  is okaish.. for the price in mind ... This is way too ahead,5
Very Good,"Great sound quality. Great built quality. Would highly recommend over other Asian Brands. The ANC does its job nicely. Just one drawback, case-size. There is a lot of negative space in the case that could have been avoided. It feels big to carry around inyour pocket. Overall, I would recommend a BUY.!",4
Wonderful,Product is very stylish and performance is good.But I have observed eco / buzz sound suddenly in left ear pod. It was set right after switching off and on the device. Need to wait whether this leads to permanent quality issue.,4
Good choice,Nothing ear(1) is an absolute pleasure to try at such an affordable price. Even the bigger company hasn't paid the attention as this company does with its design.You don't feel the buds in your ears such a balanced weight.You can go for this to experience decent level of noise cancellation at this price range. Sit under running fan and play with noise cancellation to experience them real time.Controlling volume on the buds are well appreciated.All gestures work without any problem.Cons...,4
Fair,Pros / - battery life is good . Connectivity and range is good . Sound is better than average but Can’t compare to AirPods. Comfort in ear is good but not great. Over all a good product . Worth buying. A good price should not be more  4K,3
Nice,"I love the product. But it seems like the case is acting up, the charge simply goes to zero without any proper use. This has happened twice with me for now. At one time its green and 100% charged as shown in the case and when I plug it out and put it back in charging it's charging again and stays under red color charging mode for more than 30 minutes, giving a surety that it never was fully charged. Maybe a faulty piece but I will exchange it and see",3
Just wow!,"I would give them a 4.5 if they had the option, but because these are incredible, especially for the price point, I have rounded up.The highs:1. The sound quality is top notch and rivals the AirPods Pro. 2. The case and the buds look gorgeous.3. In ear feel is absolutely fantastic! The mids:1. The sound from the microphone is crisp, with no complaints from callers. 2. Transparency mode works fairly well.3. Battery is average. Lasted me 3.5-4 hours with transparency on while toggling...",5
Terrific purchase,Received mine today at namma mysuru Karnataka. very fast delivery by flipkart. Product quality is good. sounds fine. balanced sound. for 5999 its value for money. All gestures works fine. With ANC On it sounds best. voice calls are good.,5
Great product,I'm not joking but I liked the sound of my wired jbl earphones that were of 650bucks. And this gives much better sound so complaints on that. I know some people are really keen on the sound quality but u have to consider that this is a tws at a price much lower than the airpods or sonys. And considering that I think this gives a pretty much all round performance. I'm in love with the design. Just hope that they last longer coz I am a stringy person and this is the most i have ever spent on a ...,5
Fabulous!,Mind blowing sound for this price range.. Works very well with my mi 11 ultra.. Once again Carl pie proved his best with this device.. Go for it blindly.,5
Does the job,"Got mine delivered just a week ago and have been listening to these on a daily basis. Here's a full review of how it goes:Sound - 4/5Amazing sound signature at the price, these could be compared fairly with other budget options but calling them airpods Pro replacement is far fetched. They are great at what they do and hope the brand grows to understand how to hold different levels of sound. P.S. there's only preset equalizers on the app and cannot customise it whatsoever.Build - 3/5Earp...",3
Great product,"Delighted after arrival, but the touch is a bit too sensitive for my taste as anc turns off even with non capacitive touches of things such as pillows hence switched one tap hold off, sound quality simply put is balanced and immersive to all ears no bass heaviness present and mids sound quite beautiful for the price. But special mention to the level of anc at this price is priceless and also the weight is not too light that you forget you have something in your ears while opening a tshirt and...",5
Good,"Great value for money purchase in this price segment.PROS:-1. Sound is amazing, has a good balance between bass and treble. 2. Very comfortable to ear, can wear it for a longer duration.3. Build quality is good but one might have to wrap it to prevent scratches.CONS:-1. Case is too large to carry in a pocket.2. Battery is average, depends upon ANC.3. Sound leak on volume above 70.4. No google assistance support.5. ANC is average.",3
Delightful,"Best built quality, best sound and bass quality,but I felt bad while  gaming.there is huge latency. I won't recommend these tws ear buds for gaming. For all round purpose it's an best option for that price category. And also  the ANC and transparency mode is the best part in this device. And also I loved the wireless charging feature in this price range. I hope that  we can expect more features through updates",4
Brilliant,"Got this for 4k only.Definitely worth 4k and definitely not worth 7k.😂😂Sound quality is good.Very very comfortable.Bass is not overpowered, which is good.Vocals could have been better.Sounds better than oneplus buds z. But but but the call quality is worst.",5
Value-for-money,"Its a good product as compared to hype, but not ground breaking. Sound quality is good specially bass, and more bass mode enhances it further. Although user eq should had been there. ANC is average to good, nothing to complaint about, nothing to boast about. Lowers the hums, but high pitch sounds enter the ear. Build is good. Battery backup is average at best. Just 4 5 hours max. I have soundcore Life Note bought at 2k and their battery is abt 9 hrs. Connectivity is not good, sometimes it bre...",4
Pretty good,"Believe it or not this really seperate itself apart from the competition with respect to design. However other than this there is nothing extraordinary about this hyped device.Quick details-Sound- Excellent (i feel it balanced)Bass- SatisfactoryDesign- Appealing (definitely)Battery- great backup as claimedVolume control is good.touch responces are ok however three taps to change the songs are not user friendlySoftware is good, gives good option to set noise cancellation, equaliser et...",4
Moderate,After using for the whole day i am here to review the product .+Ve+ Best sound quality+ Best call quality even in busy road with full on traffic+ Best accurate touch gesture (Vol. Up-down / Song next- prev)+ Best comfy. as they sits in ear very well & light weight+ Best software .. gives you lots of customisations like     equaliser and gesture controls.-ve- ANC is descent but not that amongst the best.. Here i want to clear that overall ANC do cut the surrounding noise but not ...,2
Worth every penny,Sound quality is this  price is really amazing just loved them design really great fits in ear really comfortably noise cancellation is also really good worth the money.,5
Delightful,"Overall nice headset. Decent sound quality. Design and wireless charging is great. Touch sensitivity is good. Very comfortable to wear, dosent feel somthing is inside the ear. The ANC is just average. Bass is also average.In ear detection dosent work perfectly, it keeps pausing the song even the headphones are in the ear. Still worth for the money",4
Best in the market!,"The nothing ear (1) sounds, fits and looks beautiful with none of the usual boominess typically found in low end earphones. A somewhat useful ANC, acceptable battery life, intuitive gesture controls, and very surprisingly, no bugs. A few days ago, nothing added an update and the earphones now include an option to trigger the voice assistant! Highly recommended!",5
Horrible,No voice clarity while calling utter disturbance and not audible,1
Awesome,"After buying jabra 75t on the review...wqnted some thing whcoh is comfortable...bought this despite of negetive reviews ..My Review woyld be Excellent where noone can deny the fact that its design is eye catchy....Sound is at par. ANC is satisfactory, comfort is excellent. Battery life is very good. I hope there are the few things we look at most of the time...price is compitative.Have high hopes with nothing to get awesome products same like use to happen in ONEPLUS (once upon a time).",5
Great product,Amazing product. Tried many and settled for nothing. Noise cancellation is awesome,5
Worth every penny,Just Loved it. Definitely go for it.,5
Horrible,"Right ear bud is not working.I received this product before 2-3 days. Today morning when I checked the battery status, it said 10% left in my both ear buds. So I took it the provided type c cable and charged it for 15-20 mins and then I checked the battery status. Ever since then the right ear bud is not working. I tried to reset the device too but it didn't work. I attached the proof, the battery status of the case will be shown only when both ear buds are placed in the case while it is not...",1
Worth every penny,Super,5
Very Good,Overall sound is good for the price with few cons here and therePros:Bass is adequate for my likingMids and Highs are perfectANC is goodBattery life is good. Getting around 3h for buds with 70% volume and total of around 19-22h when ANC is OFFMic is very good for callsDesign and comfort are personal choice and they are perfect for meCons:Custom EQ not availableCase attracts scratches easilyExperiencing very bad battery life on calls. Regular listening to music and other content i...,4
Waste of money!,"Worst product. Issues with call quality, pairing and what not. Not worth even half price",1
Awesome,For a first time tws user. This is the best.Very comfortable.Audio is good.Noise cancellation is good (haven't used any other with anc).,5
Unsatisfactory,Bad product please costumer edukaruthu,1
Excellent,Best product in the price range. Worth every penny spent.,5
Highly recommended,This is the best in choice,5
Best in the market!,Crystal clear sound. Vocals are very clear in high and low pitch. Go for it. Noise cancellation is just superb.,5
Absolute rubbish!,God awful product. Voice keeps on breaking.,1
Just wow!,"After using for it for an week , I'm an IOS User and I'm an huge fan of airpods 2 since I love the tap gesture but some what I didn't feel the complete experience of the music ...i have explored airpods pro and 3 also but nothing has satisfied me .... So I gave an try for this one ..surprisingly it's too good .has an tap gesture and good clarity of music",5
Perfect product!,Nothing is everything.,5
Best in the market!,Excellent product.... Nice sound both for calls and music.... Slightly costly.,5
Simply awesome,Awesome sound quality,5
Must buy!,LovelyIt was so beautiful and Very clear to hear ... Having a decent Battery power and Loving to use it..,5
Moderate,"No voice assistant, Lack of customizations in the app, No custom EQ, Low in bass, Connectivity issues, Problem with latency, Distortion at high volumes. Customer expects this basic features which nothing has failed to offer.",2
Nice,"Bass is less and sound quality doesn’t specify the price, ANC is below average",3
Nice,"Bass could be punchier else everything is good in sound.Fitting is nice and I found some issue in call at outside while taking,vice is breaking in mid between.1 start deductied for bass and one star deducted for call quality outside.",3
Bad quality,"Sound quality is not good, it’s not worth for this price",2
Great product,Super,5
Terrific,Im just disappointed by the battery backup of the buds. It lasts for around 3 hrs. Which is a decent time. But my requirements are a bit more than that. Everything else was satisfactory.,5
Perfect product!,Best choice if don't have budget to buy Apple pods,5
Worth every penny,Value for money Good product under 6k I'm impressed 👍,5
Very Good,Good,4
Pretty good,Good,4
Wonderful,"Well, I got it for 4999 and at this price just go for it. Thanks to Flipkart for the fast delivery even in this part of the country. As for the product and the quality of sound it gives, let me be honest - It did not sound like AR Rahman was singing right beside me but it does sound like I am in a live concert. The Nothing Ear app does nothing other than setting the equalizer. Touch controls are just a waste of technology on this device though, completely useless. It does not even try to dist...",4
Brilliant,Value for money and nice design,5
Classy product,"These buds are truly amazing, best value for money. These are not the best in the industry as the price we are paying is far less. You won't regret buying these.",5
Worthless,It is unable to connect,1
Classy product,Good enough for me.,5
Brilliant,Amazing product overall value for money,5
Worth the money,"In this price range nothing ear 1 is excellent. I loved active noise cancellation in this. Earlier I used oppo echo w51 also. Compare to oppo nothing ear is best in sound quality , active noise cancellation. Thanks Flipkart..",4
Classy product,Nice,5
Terrific,Already enough reviews are there which are explaining well better about these earbuds that how much good r they.I just say that if u r in love it's unique look thn just go for itThere's a tough competition betw this and OnePlus budz z2 but still i ll prefer u to buy this u won't gonna regret,5
Delightful,Very good 👍👍👍,4
Terrific,Super 👌👌👌👌👌 thankyou flipkart for such a amazing earphones,5
Terrific,Ordered twice for two of my friends.,5
Good quality product,I just loved it ❤️ actually i was little fearful of buying refurbished product but this product surprised me with the quality it has only a little scratches but we can’t find it easily. I’m putting this review after 3 months of usage and I haven’t faced any issues 🤗❤️,4
Hated it!,One bud is not working.,1
Simply awesome,"Really superb one , I loved it 😊",5
Classy product,It is worth of buying at this price range... Just go for it,5
Excellent,Good product!!,5
Awesome,Ultimate bass and sound quality is osm i m impressed this product 🥰,5
Absolute rubbish!,It’s closing my ear’s while talking in call resound coming in side I hate it,1
Super!,Balance sound and great build quality. Volume is low compare to other BT devices. Slightly overpriced.,5
